trade_date,ticker,cumulative_return
2023-05-23,GOOGL,-0.154707
2023-05-24,GOOGL,-0.166156
2023-05-25,GOOGL,-0.148361
2023-05-26,GOOGL,-0.140567
2023-05-30,GOOGL,-0.147051
2023-05-31,GOOGL,-0.152568
2023-06-01,GOOGL,-0.146706
2023-06-02,GOOGL,-0.140153
2023-06-05,GOOGL,-0.130911
2023-06-06,GOOGL,-0.121945
2023-06-07,GOOGL,-0.15512
2023-06-08,GOOGL,-0.157602
2023-06-09,GOOGL,-0.156982
2023-06-12,GOOGL,-0.147257
2023-06-13,GOOGL,-0.145948
2023-06-14,GOOGL,-0.14705
2023-06-15,GOOGL,-0.137257
2023-06-16,GOOGL,-0.148016
2023-06-20,GOOGL,-0.150982
2023-06-21,GOOGL,-0.168569
2023-06-22,GOOGL,-0.150637
2023-06-23,GOOGL,-0.156224
2023-06-26,GOOGL,-0.183812
2023-06-27,GOOGL,-0.18388
2023-06-28,GOOGL,-0.17112
2023-06-29,GOOGL,-0.17857
2023-06-30,GOOGL,-0.174431
2023-07-03,GOOGL,-0.173052
2023-07-05,GOOGL,-0.160293
2023-07-06,GOOGL,-0.171604
2023-07-07,GOOGL,-0.175949
2023-07-10,GOOGL,-0.196847
2023-07-11,GOOGL,-0.192088
2023-07-12,GOOGL,-0.179742
2023-07-13,GOOGL,-0.14105
2023-07-14,GOOGL,-0.134981
2023-07-17,GOOGL,-0.140291
2023-07-18,GOOGL,-0.14643
2023-07-19,GOOGL,-0.158362
2023-07-20,GOOGL,-0.17788
2023-07-21,GOOGL,-0.172225
2023-07-24,GOOGL,-0.161811
2023-07-25,GOOGL,-0.157121
2023-07-26,GOOGL,-0.108429
2023-07-27,GOOGL,-0.107532
2023-07-28,GOOGL,-0.085599
2023-07-31,GOOGL,-0.084634
2023-08-01,GOOGL,-0.092703
2023-08-02,GOOGL,-0.114567
2023-08-03,GOOGL,-0.114083
2023-08-04,GOOGL,-0.116428
2023-08-07,GOOGL,-0.092841
2023-08-08,GOOGL,-0.093738
2023-08-09,GOOGL,-0.105738
2023-08-10,GOOGL,-0.105531
2023-08-11,GOOGL,-0.106428
2023-08-14,GOOGL,-0.09422
2023-08-15,GOOGL,-0.10491
2023-08-16,GOOGL,-0.112359
2023-08-17,GOOGL,-0.103945
2023-08-18,GOOGL,-0.120911
2023-08-21,GOOGL,-0.114635
2023-08-22,GOOGL,-0.109738
2023-08-23,GOOGL,-0.087047
2023-08-24,GOOGL,-0.10491
2023-08-25,GOOGL,-0.104221
2023-08-28,GOOGL,-0.096427
2023-08-29,GOOGL,-0.071874
2023-08-30,GOOGL,-0.06284
2023-08-31,GOOGL,-0.060839
2023-09-01,GOOGL,-0.064357
2023-09-05,GOOGL,-0.063597
2023-09-06,GOOGL,-0.072632
2023-09-07,GOOGL,-0.067116
2023-09-08,GOOGL,-0.05939
2023-09-11,GOOGL,-0.055665
2023-09-12,GOOGL,-0.066563
2023-09-13,GOOGL,-0.057114
2023-09-14,GOOGL,-0.047528
2023-09-15,GOOGL,-0.052356
2023-09-18,GOOGL,-0.046769
2023-09-19,GOOGL,-0.047942
2023-09-20,GOOGL,-0.077598
2023-09-21,GOOGL,-0.100358
2023-09-22,GOOGL,-0.101669
2023-09-25,GOOGL,-0.095737
2023-09-26,GOOGL,-0.113255
2023-09-27,GOOGL,-0.099668
2023-09-28,GOOGL,-0.087461
2023-09-29,GOOGL,-0.097461
2023-10-02,GOOGL,-0.074633
2023-10-03,GOOGL,-0.086633
2023-10-04,GOOGL,-0.067253
2023-10-05,GOOGL,-0.068425
2023-10-06,GOOGL,-0.051114
2023-10-09,GOOGL,-0.045321
2023-10-10,GOOGL,-0.047803
2023-10-11,GOOGL,-0.030629
2023-10-12,GOOGL,-0.041527
2023-10-13,GOOGL,-0.052631
2023-10-16,GOOGL,-0.04063
2023-10-17,GOOGL,-0.036354
2023-10-18,GOOGL,-0.048493
2023-10-19,GOOGL,-0.049941
2023-10-20,GOOGL,-0.064768
2023-10-23,GOOGL,-0.058561
2023-10-24,GOOGL,-0.042629
2023-10-25,GOOGL,-0.13367
2023-10-26,GOOGL,-0.156637
2023-10-27,GOOGL,-0.157396
2023-10-30,GOOGL,-0.141601
2023-10-31,GOOGL,-0.144222
2023-11-01,GOOGL,-0.127876
2023-11-02,GOOGL,-0.120703
2023-11-03,GOOGL,-0.1096
2023-11-06,GOOGL,-0.101668
2023-11-07,GOOGL,-0.096702
2023-11-08,GOOGL,-0.090701
2023-11-09,GOOGL,-0.101737
2023-11-10,GOOGL,-0.085529
2023-11-13,GOOGL,-0.088978
2023-11-14,GOOGL,-0.078425
2023-11-15,GOOGL,-0.071528
2023-11-16,GOOGL,-0.055597
2023-11-17,GOOGL,-0.06677
2023-11-20,GOOGL,-0.060287
2023-11-21,GOOGL,-0.055321
2023-11-22,GOOGL,-0.044837
2023-11-24,GOOGL,-0.057252
2023-11-27,GOOGL,-0.059183
2023-11-28,GOOGL,-0.053735
2023-11-29,GOOGL,-0.068977
2023-11-30,GOOGL,-0.085943
2023-12-01,GOOGL,-0.090564
2023-12-04,GOOGL,-0.108427
2023-12-05,GOOGL,-0.096565
2023-12-06,GOOGL,-0.103255
2023-12-07,GOOGL,-0.055597
2023-12-08,GOOGL,-0.068977
2023-12-11,GOOGL,-0.080702
2023-12-12,GOOGL,-0.086013
2023-12-13,GOOGL,-0.085668
2023-12-14,GOOGL,-0.090013
2023-12-15,GOOGL,-0.085461
2023-12-18,GOOGL,-0.063392
2023-12-19,GOOGL,-0.057529
2023-12-20,GOOGL,-0.045873
2023-12-21,GOOGL,-0.031527
2023-12-22,GOOGL,-0.024147
2023-12-26,GOOGL,-0.02394
2023-12-27,GOOGL,-0.031871
2023-12-28,GOOGL,-0.032838
2023-12-29,GOOGL,-0.036562
2024-01-02,GOOGL,-0.047045
2024-01-03,GOOGL,-0.041873
2024-01-04,GOOGL,-0.059321
2024-01-05,GOOGL,-0.063873
2024-01-08,GOOGL,-0.042424
2024-01-09,GOOGL,-0.027871
2024-01-10,GOOGL,-0.018698
2024-01-11,GOOGL,-0.020078
2024-01-12,GOOGL,-0.016147
2024-01-16,GOOGL,-0.01725
2024-01-17,GOOGL,-0.024286
2024-01-18,GOOGL,-0.010423
2024-01-19,GOOGL,0.009578
2024-01-22,GOOGL,0.006889
2024-01-23,GOOGL,0.01413
2024-01-24,GOOGL,0.025579
2024-01-25,GOOGL,0.047442
2024-01-26,GOOGL,0.049649
2024-01-29,GOOGL,0.058753
2024-01-30,GOOGL,0.044614
2024-01-31,GOOGL,-0.033735
2024-02-01,GOOGL,-0.026424
2024-02-02,GOOGL,-0.01801
2024-02-05,GOOGL,-0.009044
2024-02-06,GOOGL,-0.006147
2024-02-07,GOOGL,0.003784
2024-02-08,GOOGL,0.006336
2024-02-09,GOOGL,0.027648
2024-02-12,GOOGL,0.01751
2024-02-13,GOOGL,0.001026
2024-02-14,GOOGL,0.006544
2024-02-15,GOOGL,-0.015319
2024-02-16,GOOGL,-0.030838
2024-02-20,GOOGL,-0.026699
2024-02-21,GOOGL,-0.016837
2024-02-22,GOOGL,-0.006216
2024-02-23,GOOGL,-0.007112
2024-02-26,GOOGL,-0.051183
2024-02-27,GOOGL,-0.042148
2024-02-28,GOOGL,-0.05939
2024-02-29,GOOGL,-0.045045
2024-03-01,GOOGL,-0.054149
2024-03-04,GOOGL,-0.080289
2024-03-05,GOOGL,-0.084979
2024-03-06,GOOGL,-0.093738
2024-03-07,GOOGL,-0.073185
2024-03-08,GOOGL,-0.066082
2024-03-11,GOOGL,-0.050495
2024-03-12,GOOGL,-0.04477
2024-03-13,GOOGL,-0.035873
2024-03-14,GOOGL,-0.013044
2024-03-15,GOOGL,-0.026286
2024-03-18,GOOGL,0.018544
2024-03-19,GOOGL,0.014062
2024-03-20,GOOGL,0.025855
2024-03-21,GOOGL,0.017993
2024-03-22,GOOGL,0.039856
2024-03-25,GOOGL,0.035028
2024-03-26,GOOGL,0.039166
2024-03-27,GOOGL,0.040546
2024-03-28,GOOGL,0.040961
2024-04-01,GOOGL,0.072411
2024-04-02,GOOGL,0.065997
2024-04-03,GOOGL,0.068481
2024-04-04,GOOGL,0.038203
2024-04-05,GOOGL,0.05179
2024-04-08,GOOGL,0.067998
2024-04-09,GOOGL,0.080069
2024-04-10,GOOGL,0.076897
2024-04-11,GOOGL,0.09945
2024-04-12,GOOGL,0.087863
2024-04-15,GOOGL,0.068069
2024-04-16,GOOGL,0.064897
2024-04-17,GOOGL,0.072277
2024-04-18,GOOGL,0.076002
2024-04-19,GOOGL,0.06276
2024-04-22,GOOGL,0.077864
2024-04-23,GOOGL,0.09152
2024-04-24,GOOGL,0.09752
2024-04-25,GOOGL,0.075932
2024-04-26,GOOGL,0.18594
2024-04-29,GOOGL,0.145937
2024-04-30,GOOGL,0.122695
2024-05-01,GOOGL,0.130143
2024-05-02,GOOGL,0.149179
2024-05-03,GOOGL,0.153455
2024-05-06,GOOGL,0.159386
2024-05-07,GOOGL,0.181112
2024-05-08,GOOGL,0.168214
2024-05-09,GOOGL,0.172215
2024-05-10,GOOGL,0.16318
2024-05-13,GOOGL,0.16656
2024-05-14,GOOGL,0.174837
2024-05-15,GOOGL,0.189803
2024-05-16,GOOGL,0.201321
2024-05-17,GOOGL,0.214287
2024-05-20,GOOGL,0.220218
2024-05-21,GOOGL,0.226632
2024-05-22,GOOGL,0.216494
2024-05-23,GOOGL,0.196976
2024-05-24,GOOGL,0.206908
2024-05-28,GOOGL,0.216632
2024-05-29,GOOGL,0.213184
2024-05-30,GOOGL,0.187045
2024-05-31,GOOGL,0.189735
2024-06-03,GOOGL,0.194356
2024-06-04,GOOGL,0.198632
2024-06-05,GOOGL,0.209804
2024-06-06,GOOGL,0.218908
2024-06-07,GOOGL,0.203252
2024-06-10,GOOGL,0.208431
2024-06-11,GOOGL,0.219547
2024-06-12,GOOGL,0.227627
2024-06-13,GOOGL,0.209467
2024-06-14,GOOGL,0.220722
2024-06-17,GOOGL,0.223829
2024-06-18,GOOGL,0.208982
2024-06-20,GOOGL,0.217338
2024-06-21,GOOGL,0.240331
2024-06-24,GOOGL,0.2375
2024-06-25,GOOGL,0.270712
2024-06-26,GOOGL,0.269677
2024-06-27,GOOGL,0.280242
2024-06-28,GOOGL,0.257731
2024-07-01,GOOGL,0.263532
2024-07-02,GOOGL,0.279068
2024-07-03,GOOGL,0.283073
2024-07-05,GOOGL,0.316079
2024-07-08,GOOGL,0.305237
2024-07-09,GOOGL,0.304892
2024-07-10,GOOGL,0.320084
2024-07-11,GOOGL,0.281347
2024-07-12,GOOGL,0.277894
2024-07-15,GOOGL,0.287975
2024-07-16,GOOGL,0.269953
2024-07-17,GOOGL,0.249928
2024-07-18,GOOGL,0.226934
2024-07-19,GOOGL,0.226727
2024-07-22,GOOGL,0.254416
2024-07-23,GOOGL,0.255243
2024-07-24,GOOGL,0.191994
2024-07-25,GOOGL,0.155053
2024-07-26,GOOGL,0.15312
2024-07-29,GOOGL,0.170588
2024-07-30,GOOGL,0.175836
2024-07-31,GOOGL,0.184468
2024-08-01,GOOGL,0.179082
2024-08-02,GOOGL,0.150772
2024-08-05,GOOGL,0.099607
2024-08-06,GOOGL,0.092977
2024-08-07,GOOGL,0.097466
2024-08-08,GOOGL,0.118802
2024-08-09,GOOGL,0.130126
2024-08-12,GOOGL,0.120597
2024-08-13,GOOGL,0.13351
2024-08-14,GOOGL,0.107339
2024-08-15,GOOGL,0.113761
2024-08-16,GOOGL,0.125222
2024-08-19,GOOGL,0.150839
2024-08-20,GOOGL,0.154361
2024-08-21,GOOGL,0.145178
2024-08-22,GOOGL,0.131023
2024-08-23,GOOGL,0.14359
2024-08-26,GOOGL,0.147319
2024-08-27,GOOGL,0.1371
2024-08-28,GOOGL,0.124464
2024-08-29,GOOGL,0.117076
2024-08-30,GOOGL,0.128124
2024-09-03,GOOGL,0.086556
2024-09-04,GOOGL,0.080272
2024-09-05,GOOGL,0.085728
2024-09-06,GOOGL,0.042089
2024-09-09,GOOGL,0.028192
2024-09-10,GOOGL,0.027846
2024-09-11,GOOGL,0.045132
2024-09-12,GOOGL,0.069539
2024-09-13,GOOGL,0.088691
2024-09-16,GOOGL,0.092839
2024-09-17,GOOGL,0.101551
2024-09-18,GOOGL,0.104939
2024-09-19,GOOGL,0.121049
2024-09-20,GOOGL,0.131075
2024-09-23,GOOGL,0.119045
2024-09-24,GOOGL,0.122086
2024-09-25,GOOGL,0.116555
2024-09-26,GOOGL,0.125129
2024-09-27,GOOGL,0.133565
2024-09-30,GOOGL,0.146701
2024-10-01,GOOGL,0.154583
2024-10-02,GOOGL,0.14677
2024-10-03,GOOGL,0.14677
2024-10-04,GOOGL,0.155068
2024-10-07,GOOGL,0.126857
2024-10-08,GOOGL,0.136537
2024-10-09,GOOGL,0.119114
2024-10-10,GOOGL,0.120635
2024-10-11,GOOGL,0.128655
2024-10-14,GOOGL,0.140547
2024-10-15,GOOGL,0.144004
2024-10-16,GOOGL,0.14193
2024-10-17,GOOGL,0.126511
2024-10-18,GOOGL,0.129899
2024-10-21,GOOGL,0.134394
2024-10-22,GOOGL,0.141792
2024-10-23,GOOGL,0.125475
2024-10-24,GOOGL,0.125061
2024-10-25,GOOGL,0.142691
2024-10-28,GOOGL,0.152717
2024-10-29,GOOGL,0.173183
2024-10-30,GOOGL,0.206232
2024-10-31,GOOGL,0.18307
2024-11-01,GOOGL,0.184315
2024-11-04,GOOGL,0.170141
2024-11-05,GOOGL,0.173599
2024-11-06,GOOGL,0.220407
2024-11-07,GOOGL,0.249722
2024-11-08,GOOGL,0.233128
2024-11-11,GOOGL,0.246956
2024-11-12,GOOGL,0.255738
2024-11-13,GOOGL,0.236792
2024-11-14,GOOGL,0.213976
2024-11-15,GOOGL,0.192612
2024-11-18,GOOGL,0.21204
2024-11-19,GOOGL,0.231538
2024-11-20,GOOGL,0.216742
2024-11-21,GOOGL,0.15901
2024-11-22,GOOGL,0.139167
2024-11-25,GOOGL,0.159149
2024-11-26,GOOGL,0.169313
2024-11-27,GOOGL,0.170074
2024-11-29,GOOGL,0.168137
2024-12-02,GOOGL,0.185699
2024-12-03,GOOGL,0.184663
2024-12-04,GOOGL,0.205612
2024-12-05,GOOGL,0.19365
2024-12-06,GOOGL,0.207962
2024-12-09,GOOGL,0.213915
2024-12-10,GOOGL,0.281751
2024-12-11,GOOGL,0.352563
2024-12-12,GOOGL,0.328751
2024-12-13,GOOGL,0.313938
2024-12-16,GOOGL,0.361284
2024-12-17,GOOGL,0.352701
2024-12-18,GOOGL,0.304108
2024-12-19,GOOGL,0.30487
2024-12-20,GOOGL,0.324944
2024-12-23,GOOGL,0.347232
2024-12-24,GOOGL,0.357476
2024-12-26,GOOGL,0.353947
2024-12-27,GOOGL,0.334288
2024-12-30,GOOGL,0.323767
2024-12-31,GOOGL,0.310339
2025-01-02,GOOGL,0.311239
2025-01-03,GOOGL,0.327574
2025-01-06,GOOGL,0.362738
2025-01-07,GOOGL,0.353186
2025-01-08,GOOGL,0.342526
2025-01-10,GOOGL,0.329305
2025-01-13,GOOGL,0.322176
2025-01-14,GOOGL,0.31283
2025-01-15,GOOGL,0.353602
2025-01-16,GOOGL,0.335327
2025-01-17,GOOGL,0.356716
2025-01-21,GOOGL,0.370906
2025-01-22,GOOGL,0.373121
2025-01-23,GOOGL,0.370422
2025-01-24,GOOGL,0.385858
2025-01-27,GOOGL,0.327713
2025-01-28,GOOGL,0.351871
2025-01-29,GOOGL,0.352632
2025-01-30,GOOGL,0.390426
2025-01-31,GOOGL,0.41223
2025-02-03,GOOGL,0.392918
2025-02-04,GOOGL,0.428567
2025-02-05,GOOGL,0.32439
2025-02-06,GOOGL,0.326259
2025-02-07,GOOGL,0.282928
2025-02-10,GOOGL,0.29075
2025-02-11,GOOGL,0.282789
2025-02-12,GOOGL,0.270952
2025-02-13,GOOGL,0.288464
2025-02-14,GOOGL,0.282165
2025-02-18,GOOGL,0.272059
2025-02-19,GOOGL,0.282442
2025-02-20,GOOGL,0.277527
2025-02-21,GOOGL,0.243609
2025-02-24,GOOGL,0.240771
2025-02-25,GOOGL,0.214259
2025-02-26,GOOGL,0.195639
2025-02-27,GOOGL,0.166359
2025-02-28,GOOGL,0.17868
2025-03-03,GOOGL,0.156045
2025-03-04,GOOGL,0.18311
2025-03-05,GOOGL,0.197646
2025-03-06,GOOGL,0.193009
2025-03-07,GOOGL,0.20346
2025-03-10,GOOGL,0.149476
2025-03-11,GOOGL,0.136793
2025-03-12,GOOGL,0.158069
2025-03-13,GOOGL,0.127924
2025-03-14,GOOGL,0.146843
2025-03-17,GOOGL,0.138527
2025-03-18,GOOGL,0.113441
2025-03-19,GOOGL,0.135755
2025-03-20,GOOGL,0.128201
2025-03-21,GOOGL,0.136448
2025-03-24,GOOGL,0.162021
2025-03-25,GOOGL,0.181978
2025-03-26,GOOGL,0.143863
2025-03-27,GOOGL,0.124321
2025-03-28,GOOGL,0.069505
2025-03-31,GOOGL,0.071653
2025-04-01,GOOGL,0.088494
2025-04-02,GOOGL,0.088285
2025-04-03,GOOGL,0.044488
2025-04-04,GOOGL,0.009007
2025-04-07,GOOGL,0.016976
2025-04-08,GOOGL,0.00277
2025-04-09,GOOGL,0.099859
2025-04-10,GOOGL,0.059041
2025-04-11,GOOGL,0.088979
2025-04-14,GOOGL,0.102354
2025-04-15,GOOGL,0.083227
2025-04-16,GOOGL,0.062575
2025-04-17,GOOGL,0.047537
2025-04-21,GOOGL,0.023351
2025-04-22,GOOGL,0.049685
2025-04-23,GOOGL,0.076573
2025-04-24,GOOGL,0.103809
2025-04-25,GOOGL,0.122381
2025-04-28,GOOGL,0.113025
2025-04-29,GOOGL,0.109906
2025-04-30,GOOGL,0.100481
2025-05-01,GOOGL,0.117806
2025-05-02,GOOGL,0.136725
2025-05-05,GOOGL,0.137972
2025-05-06,GOOGL,0.13118
2025-05-07,GOOGL,0.04906
2025-05-08,GOOGL,0.069157
2025-05-09,GOOGL,0.058554
2025-05-12,GOOGL,0.098124
2025-05-13,GOOGL,0.105538
2025-05-14,GOOGL,0.14601
2025-05-15,GOOGL,0.136238
2025-05-16,GOOGL,0.151692
2025-05-19,GOOGL,0.154117
2025-05-20,GOOGL,0.136377
2025-05-21,GOOGL,0.168116
2025-05-22,GOOGL,0.184124
2025-05-23,GOOGL,0.167492
2025-05-27,GOOGL,0.198192
2025-05-28,GOOGL,0.194449
2025-05-29,GOOGL,0.190984
2025-05-30,GOOGL,0.190153
2025-06-02,GOOGL,0.171372
2025-06-03,GOOGL,0.151622
2025-06-04,GOOGL,0.164581
2025-06-05,GOOGL,0.16569
2025-06-06,GOOGL,0.203596
2025-06-09,GOOGL,0.221775
2025-06-10,GOOGL,0.23919
2025-06-11,GOOGL,0.230517
2025-06-12,GOOGL,0.219068
2025-06-13,GOOGL,0.211922
2025-06-16,GOOGL,0.226492
2025-06-17,GOOGL,0.220803
2025-06-18,GOOGL,0.202555
2025-06-20,GOOGL,0.156206
2025-06-23,GOOGL,0.146146
2025-06-24,GOOGL,0.157107
2025-06-25,GOOGL,0.184236
2025-06-26,GOOGL,0.20408
2025-06-27,GOOGL,0.238702
2025-06-30,GOOGL,0.222744
2025-07-01,GOOGL,0.220038
2025-07-02,GOOGL,0.239466
2025-07-03,GOOGL,0.245641
2025-07-07,GOOGL,0.22663
2025-07-08,GOOGL,0.20977
2025-07-09,GOOGL,0.225451
2025-07-10,GOOGL,0.232389
2025-07-11,GOOGL,0.250222
2025-07-14,GOOGL,0.259727
2025-07-15,GOOGL,0.26278
2025-07-16,GOOGL,0.26951
2025-07-17,GOOGL,0.273743
2025-07-18,GOOGL,0.284012
2025-07-21,GOOGL,0.318982
2025-07-22,GOOGL,0.327586
2025-07-23,GOOGL,0.319884
2025-07-24,GOOGL,0.333344
2025-07-25,GOOGL,0.340353
2025-07-28,GOOGL,0.336189
2025-07-29,GOOGL,0.358184
2025-07-30,GOOGL,0.363595
2025-07-31,GOOGL,0.33147
2025-08-01,GOOGL,0.312251
2025-08-04,GOOGL,0.353256
2025-08-05,GOOGL,0.350689
2025-08-06,GOOGL,0.360541
2025-08-07,GOOGL,0.363524
2025-08-08,GOOGL,0.397523
2025-08-11,GOOGL,0.394609
2025-08-12,GOOGL,0.410845
2025-08-13,GOOGL,0.401269
2025-08-14,GOOGL,0.408068
2025-08-15,GOOGL,0.414728
2025-08-18,GOOGL,0.411953
2025-08-19,GOOGL,0.398562
2025-08-20,GOOGL,0.38295
2025-08-21,GOOGL,0.385933
2025-08-22,GOOGL,0.429922
2025-08-25,GOOGL,0.446574
2025-08-26,GOOGL,0.437207
2025-08-27,GOOGL,0.439567
2025-08-28,GOOGL,0.46843
2025-08-29,GOOGL,0.477242
2025-09-02,GOOGL,0.466419
2025-09-03,GOOGL,0.600398
2025-09-04,GOOGL,0.611777
2025-09-05,GOOGL,0.63051
2025-09-08,GOOGL,0.625303
2025-09-09,GOOGL,0.664123
2025-09-10,GOOGL,0.660928
2025-09-11,GOOGL,0.669261
2025-09-12,GOOGL,0.672247
2025-09-15,GOOGL,0.747317
2025-09-16,GOOGL,0.744193
2025-09-17,GOOGL,0.732873
2025-09-18,GOOGL,0.750235
2025-09-19,GOOGL,0.768915
2025-09-22,GOOGL,0.753706
2025-09-23,GOOGL,0.747665
2025-09-24,GOOGL,0.716275
2025-09-25,GOOGL,0.706899
2025-09-26,GOOGL,0.712107
2025-09-29,GOOGL,0.694814
2025-09-30,GOOGL,0.688216
2025-10-01,GOOGL,0.700716
2025-10-02,GOOGL,0.706202
2025-10-03,GOOGL,0.703841
2025-10-06,GOOGL,0.739119
2025-10-07,GOOGL,0.706688
2025-10-08,GOOGL,0.698771
2025-10-09,GOOGL,0.677312
2025-10-10,GOOGL,0.642868
2025-10-13,GOOGL,0.695507
2025-10-14,GOOGL,0.704534
2025-10-15,GOOGL,0.743285
2025-10-16,GOOGL,0.746271
2025-10-17,GOOGL,0.759049
2025-10-20,GOOGL,0.781617
2025-10-21,GOOGL,0.739325
2025-10-22,GOOGL,0.747867
2025-10-23,GOOGL,0.757521
2025-10-24,GOOGL,0.805021
2025-10-27,GOOGL,0.869953
2025-10-28,GOOGL,0.857453
2025-10-29,GOOGL,0.906759
2025-10-30,GOOGL,0.954746
2025-10-31,GOOGL,0.952733
2025-11-03,GOOGL,0.970303
2025-11-04,GOOGL,0.927386
2025-11-05,GOOGL,0.974401
2025-11-06,GOOGL,0.977457
2025-11-07,GOOGL,0.936346
2025-11-10,GOOGL,1.014611
2025-11-11,GOOGL,1.023014
2025-11-12,GOOGL,0.991069
2025-11-13,GOOGL,0.93454
2025-11-14,GOOGL,0.91954
2025-11-17,GOOGL,0.979332
2025-11-18,GOOGL,0.974193
2025-11-19,GOOGL,1.033431
2025-11-20,GOOGL,1.010097
2025-11-21,GOOGL,1.081001
2025-11-24,GOOGL,1.212392
2025-11-25,GOOGL,1.246142
2025-11-26,GOOGL,1.221906
2025-11-28,GOOGL,1.223503
2025-12-01,GOOGL,1.186767
2025-12-02,GOOGL,1.193154
2025-12-03,GOOGL,1.219683
2025-12-04,GOOGL,1.205723
2025-12-05,GOOGL,1.231071
2025-12-08,GOOGL,1.180065
2025-12-09,GOOGL,1.203413
2025-12-10,GOOGL,1.225163
2025-12-11,GOOGL,1.1711
2025-12-12,GOOGL,1.149281
2025-12-15,GOOGL,1.141846
2025-12-16,GOOGL,1.130379
2025-12-17,GOOGL,1.061932
2025-12-18,GOOGL,1.10182
2025-12-19,GOOGL,1.13448
2025-12-22,GOOGL,1.152687
2025-12-23,GOOGL,1.184444
2025-12-24,GOOGL,1.182637
2025-12-26,GOOGL,1.178608
2025-12-29,GOOGL,1.178955
2025-12-30,GOOGL,1.18097
2025-12-31,GOOGL,1.175064
2026-01-02,GOOGL,1.190005
2026-01-05,GOOGL,1.199665
2026-01-06,GOOGL,1.184377
2026-01-07,GOOGL,1.237468
2026-01-08,GOOGL,1.261512
2026-01-09,GOOGL,1.283263
2026-01-12,GOOGL,1.306126
2026-01-13,GOOGL,1.334687
2026-01-14,GOOGL,1.333783
2026-01-15,GOOGL,1.312518
2026-01-16,GOOGL,1.293199
2026-01-20,GOOGL,1.237605
2026-01-21,GOOGL,1.281941
2026-01-22,GOOGL,1.296952
2026-01-23,GOOGL,1.278815
2026-01-26,GOOGL,1.315855
2026-01-27,GOOGL,1.32482
2026-01-28,GOOGL,1.334965
2026-01-29,GOOGL,1.35053
2026-01-30,GOOGL,1.348793
2026-02-02,GOOGL,1.388332
2026-02-03,GOOGL,1.360676
2026-02-04,GOOGL,1.314326
2026-02-05,GOOGL,1.301887
2026-02-06,GOOGL,1.243584
2026-02-09,GOOGL,1.25373
2026-02-10,GOOGL,1.213841
2026-02-11,GOOGL,1.160888
2026-02-12,GOOGL,1.147268
2026-02-13,GOOGL,1.124475
2026-02-17,GOOGL,1.098762
2026-02-18,GOOGL,1.107867
2026-02-19,GOOGL,1.104532
2026-02-20,GOOGL,1.188825
2026-02-23,GOOGL,1.164573
2026-02-24,GOOGL,1.160473
2026-02-25,GOOGL,1.174371
2026-02-26,GOOGL,1.136013
2026-02-27,GOOGL,1.166449
2026-03-02,GOOGL,1.130036
2026-03-03,GOOGL,1.109604
2026-03-04,GOOGL,1.106478
2026-03-05,GOOGL,1.090842
2026-03-06,GOOGL,1.074441
2026-03-09,GOOGL,1.13042
2026-03-10,GOOGL,1.135149
2026-03-11,GOOGL,1.146692
2026-03-12,GOOGL,1.110879
2026-03-13,GOOGL,1.102047
2026-03-16,GOOGL,1.124856
2026-03-17,GOOGL,1.16213
2026-03-18,GOOGL,1.139668
2026-03-19,GOOGL,1.135774
2026-03-20,GOOGL,1.093146
2026-03-23,GOOGL,1.100518
2026-03-24,GOOGL,1.019713
2026-03-25,GOOGL,1.02312
2026-03-26,GOOGL,0.953511
2026-03-27,GOOGL,0.907754
2026-03-30,GOOGL,0.901912
2026-03-31,GOOGL,0.999686
2026-04-01,GOOGL,1.068043
2026-04-02,GOOGL,1.056778
2026-04-06,GOOGL,1.086124
2026-04-07,GOOGL,1.124163
2026-04-08,GOOGL,1.206638
2026-04-09,GOOGL,1.214774
2026-04-10,GOOGL,1.206081
2022-01-04,MSFT,-0.017147
2022-01-05,MSFT,-0.054877
2022-01-06,MSFT,-0.062345
2022-01-07,MSFT,-0.061867
2022-01-10,MSFT,-0.061179
2022-01-11,MSFT,-0.059058
2022-01-12,MSFT,-0.04923
2022-01-13,MSFT,-0.089469
2022-01-14,MSFT,-0.073338
2022-01-18,MSFT,-0.095892
2022-01-19,MSFT,-0.09386
2022-01-20,MSFT,-0.099028
2022-01-21,MSFT,-0.115667
2022-01-24,MSFT,-0.114652
2022-01-25,MSFT,-0.138192
2022-01-26,MSFT,-0.113636
2022-01-27,MSFT,-0.104286
2022-01-28,MSFT,-0.079132
2022-01-31,MSFT,-0.071008
2022-02-01,MSFT,-0.07764
2022-02-02,MSFT,-0.0636
2022-02-03,MSFT,-0.100074
2022-02-04,MSFT,-0.086064
2022-02-07,MSFT,-0.100971
2022-02-08,MSFT,-0.090187
2022-02-09,MSFT,-0.070321
2022-02-10,MSFT,-0.096699
2022-02-11,MSFT,-0.118625
2022-02-14,MSFT,-0.118745
2022-02-15,MSFT,-0.102404
2022-02-16,MSFT,-0.103452
2022-02-17,MSFT,-0.129704
2022-02-18,MSFT,-0.138086
2022-02-22,MSFT,-0.138714
2022-02-23,MSFT,-0.161016
2022-02-24,MSFT,-0.118149
2022-02-25,MSFT,-0.110007
2022-02-28,MSFT,-0.105576
2022-03-01,MSFT,-0.117071
2022-03-02,MSFT,-0.101385
2022-03-03,MSFT,-0.114167
2022-03-04,MSFT,-0.132308
2022-03-07,MSFT,-0.165087
